start,end,text
0.0,30.0,"Eh bien, bonjour à tous, alors, si tout le monde est là, à tous et à toutes, bien entendu, je vous souhaite la bienvenue à cette visioconférence au cours de laquelle on va aborder pas mal de choses, pas mal, pas mal, pas mal. Alors, bonjour à tous, oui, Marjorie, Eric, Olivier, Olivier Arnault, Bessira, bonsoir. Alors, on va commencer."
30.0,62.38,"Je prends mes petites notes, mais avant, on pourrait parler du cas dans lequel se trouve Pierre en ce moment même. C'est un cas qui est assez intéressant, qui est rare. Attention, c'est un cas qui est très rare, mais qui existe. Ce n'est pas la première fois qu'on est confronté à un cas comme celui-là, mais soyons sincères, c'est vraiment rare. C'est le cas d'un notaire qui joue au con, tout simplement. Que se passe-t-il ? Et Pierre a fait une vente."
62.86,97.0,"Vous savez, Pierre, il est à côté de Valenciennes, dans le Nord, dans le 59, dans le département du Nord. Pierre fait une vente, il y a quelques mois, une vente sur un mandat dans lequel il était à moitié en concurrence avec un notaire. Le notaire voulait que Pierre fasse des mandats de recherche, des machins. C'était un peu bizarre ce qu'il demandait, ce notaire. Ce n'est pas très clair. Pierre refuse cette collaboration un peu bancale, voire même un peu foireuse, et il a bien raison."
97.78,130.98,"Il commercialise, avec succès, il vend l'appartement, 9900 euros TTC d'honoraires. Bravo, bravo, beau travail, belle vente. Et là, bien sûr, la vente se fait chez ce notaire-là, c'est-à-dire la vente d'un point de vue juridique se fait chez ce notaire-là pour le compromis, etc. Et puis, c'était que le début des tracas. Il ne veut pas donner le projet de compromis. Ensuite, il ne veut pas donner l'attestation de vente. Il refuse tout, il bloque tout, il fait tout ce qu'il peut pour mettre des bâtons dans les roues de Pierre."
132.06,162.76,"Et aujourd'hui, nous sommes le 19 mars. Ça va faire un mois demain, puisque c'était le 20 février, qu'a eu lieu l'acte authentique. A été signé. Et tous les jours, Pierre nous dit, vous n'avez toujours pas reçu les honoraires ? Non, c'est bizarre. Toujours pas, non, c'est bizarre. Normalement, vous le savez, les notaires aujourd'hui, avec l'informatisation des paiements, etc., ils nous payent généralement dans les 48 heures qui suivent. 48 heures à 3 jours. Alors parfois, il y a des retards, il y a des délais,"
162.92,199.84,"parce que le notaire a oublié, parce qu'il y avait le week-end, parce qu'il y a des jours fériés. Là d'ailleurs, on va arriver en mai bientôt, il y a des jours fériés. Je n'ai pas regardé s'ils tombent en pleine semaine ou pas, mais le mois d'août ainsi que le mois de décembre également, Ce sont toujours des mois compliqués pour les notaires, pour différentes raisons. D'ailleurs, ce n'est pas pour les mêmes raisons du tout. Le mois d'août, c'est à cause des vacances. Le mois de décembre, c'est parce qu'il y a énormément de dossiers à boucler avant le 31 décembre pour des raisons essentiellement fiscales, mais pas seulement. Alors qu'en plus, il y a Noël en plein milieu. Donc, il existe un certain nombre de périodes dans l'année dans lesquelles il est normal,"
199.84,231.42,"il est acceptable que le virement ne se fasse pas dans les 2-3 jours. Donc parfois, ça peut prendre une petite semaine. Parfois, il y a des notaires qu'oublient, qui mettent ça de côté. Ça prend une semaine, une semaine et demie, deux semaines. Déjà, c'est rare. L'immense majorité des paiements, ça se fait, on va dire, dans les 4-5 jours max. Bon, parfois, ça dure une semaine, ça dure deux semaines. Là, ça va faire un mois. Mais au-delà du fait que ça fasse un mois, eh bien, le notaire ne répond pas au téléphone. Impossible à joindre. Impossible de joindre le notaire."
231.98,262.52,"Impossible de joindre son clair. on envoie des e-mails, parce que là, c'est nous qui avons repris la suite pour décharger Pierre, et puis parce qu'on a une voie un peu différente de celle de Pierre auprès des notaires, et il ne répond pas aux e-mails. Il ne répond pas aux e-mails. Donc, je me suis mis aujourd'hui en contact avec l'autre notaire, le notaire des acquéreurs, mais c'est au notaire du vendeur de faire le paiement, pas au notaire des acquéreurs, parce que, alors ça, c'est quelque chose qui n'est pas une règle de droit."
262.52,298.26,"C'est un usage chez les notaires, un usage qui change selon les régions. Alors, principalement, il y a Paris et la province. À Paris, on fonctionne d'une certaine manière, en province, on fonctionne d'une autre. Et puis après, ça peut changer selon qu'on est dans une grande ville comme Bordeaux, comme Lyon, comme Toulouse, ou selon qu'on est dans telle ou telle région. C'est-à-dire que les notaires, lorsqu'ils sont deux notaires, il y a celui qui rédige la promesse de vente, celui qui rédige l'acte authentique."
298.4,328.56,"Les notaires ont un mot pour ça, ils appellent ça avoir la plume. Celui qui a la plume, c'est celui qui rédige. Là, il y a celui qui s'occupera du paiement, du machin, etc. Selon qu'on est à Paris ou en province, les usages ne se répartissent pas les rôles exactement de la même manière. mais ça ce sont des usages ce n'est pas la loi et là effectivement ils sont deux notaires un notaire pour le vendeur un notaire pour l'acquireur c'est une toute petite étude"
328.56,359.62,"l'étude des vendeurs et Pierre me confirme excusez-moi je tousse un petit peu juste à l'instant, Pierre me confirme je te confirme, ils sont bien que deux dans l'étude d'ailleurs il nous donne le lien, on va aller le voir tout de suite ensemble Le lien vers la page des notaires, il y a donc le notaire, le voici. Ah, je ne l'imaginais pas comme ça. Jean-Robert, je ne l'imaginais pas aussi jeune que ça. Quand j'ai vu Jean-Robert, je m'attendais à un vieux grigou. Ben non, il est plutôt jeune, Jean-Robert. Et sa collaboratrice, Fanny de Maury."
360.1,391.0,"Donc, ils ne sont que deux. C'est important, vous allez comprendre pourquoi le fait qu'ils ne soient que deux. Parce que Pierre me disait, quand je l'avais au téléphone tout à l'heure, non, non, mais je crois qu'ils ne sont que deux. Parce qu'ils jouent à une espèce de jeu où, quand on les appelle, On tombe sur un standard externe, ailleurs. Un standard qui déclare ne pas être en mesure de nous passer qui que ce soit. C'est très bizarre d'ailleurs."
