start,end,text
0.0,44.0,"Bonsoir à tous, bonsoir à toutes, est-ce que vous m'entendez bien ? Est-ce que vous pouvez me le confirmer sur le chat s'il vous plait ? Oui ? Super. Bonsoir à toutes, bonsoir à tous, bien entendu. Bonne année à toutes celles et ceux à qui je ne l'ai pas encore souhaité. J'osais également envoyer des très jolis vœux à l'instant. Une très belle année, joie, bonheur, santé et prospérité. Merci beaucoup mon cher José. Bonne année à toutes et à tous. Bonsoir Patrick, Elodie, Maryse, meilleurs vœux à tous. Le son est bon, super."
44.0,74.0,"Et bienvenue à cette première vidéo où le pauvre est en train de se faire tirer la barbe par ce petit chat. J'adore les chats, je trouve ça très très beau, je trouve que ces animaux nous sont incroyablement supérieurs. Mais j'en ai pas. Moi j'ai toujours eu que des chats. J'ai pas de chat, je sais pas pourquoi, alors que j'adore les chats. Je trouve ces animaux très très beaux. Les chats et les chevaux sont pour moi parmi les plus beaux animaux de la création."
74.0,104.0,"Alors, on va commencer la vidéo si vous le voulez bien. Je vous remets mon écran, on va prendre Eglantine. Voilà. On va commencer par une première question de Hugues. Pourquoi ? Moi j'ai prévu pas mal de choses à voir ce soir. Mais Hugues vient à l'instant de me demander de parler d'un cas auquel il est confronté dont on a discuté lui et moi au téléphone plusieurs fois cette semaine."
104.0,141.0,"On va en parler en premier parce qu'il doit partir tôt ce soir. Ah ben non, 19h45, il doit s'absenter. Bon, on va en parler quand même en premier. C'est pas si tôt que ça, il part pas très très vite. Mais on va en parler en premier parce que c'est un cas auquel vous êtes tous et toutes régulièrement confrontés. Donc c'est une question importante. C'est la question... Alors attendez, j'enlève le monsieur avec le petit chat. Voilà, et on arrive sur Eglantine. Ça fait tout de suite beaucoup plus pro. Alors, la question... Enfin, la question là... Le cas auquel Hugues est confronté est un cas très courant. Très très très très courant."
141.0,190.0,"Alors, Eglantine, Hugues a un mandat. C'est dans le Pas-de-Calais. Donc sous les eaux, ils sont en train de construire une arche pour se sauver avec tous les animaux de la création. Donc Hugues a un mandat donc qui est également en concurrence chez Orpi. Orpi diffuse le même mandat. Disons le mandat. Donc, des acquereurs visite à décor P signe donc des bonnes visites à décor P. Et ensuite, par le truchement du vendeur, ça ça complique un petit peu la chose."
190.0,220.0,"On va le voir dans un instant. Mais par le truchement du vendeur, Hugues se retrouve avec la possibilité de récupérer ses acquereurs. S'il changerait de professionnel, il passerait de chez Orpi à la lucarne de l'immobilier. Parce que Hugues est beaucoup moins cher sur ses honoraires. Tout en respectant ses honoraires, c'est très important. Il respecte sa grille d'honoraires. Ça change tout dans sa capacité à le faire."
220.0,259.0,"Alors, la question de Hugues est relativement simple. La question à l'animation est relativement simple. Est-ce que je peux récupérer ces acquereurs pour faire la vente ou pas ? Et avec sa question, Hugues nous envoie le bon de visite d'Orpi. C'est assez important le bon de visite d'Orpi. Vous allez voir, on va aller le regarder ensemble. C'est assez important parce qu'il n'est pas piqué des vers, comme on dit très vulgarément. On va chercher la question de notre ami Hugues sur l'animation."
259.0,292.0,Ça c'est la suite. Est-ce qu'ils sont là les bons de visite ? Ils sont là. Voilà. Ils nous envoient les bons de visite. Il faut toujours faire ça. Vous nous envoyez tous les documents possibles et imaginables. Et qu'est-ce qu'on va voir sur ces bons de visite ? Ce sont les bons de visite signés par les clients auprès de l'agent Orpi. Alors ça m'a fait rigoler. Pourquoi ?
292.0,326.0,"Parce que quand vous m'entendez souvent dans ces visioconférences citer des agences, je parle des autres agences qui sont autour. Je dis toujours agence de la mairie, agence de la poste. Et en pensant à nos amis du Nord, je dis agence du Béfroid. Je ne sais pas si ça vous revient l'oreille, mais tout le temps je dis agence du Béfroid. Et là je tombe sur une vraie agence du Béfroid. Alors ça m'a fait marrer. Je me suis tenu les côtes, j'ai rigolé toute la journée. J'étais heureux. Agence du Béfroid. Donc l'agence du Béfroid, exploitée par agence du Béfroid, SARL, tout ça, on s'en moque."
326.0,362.0,"Ça c'est l'identité des clients. Je ne sais pas pourquoi il a été caché. On s'en moque un petit peu. C'est pas très important. Donc agissant tant à mon nom personnel que pour le compte de toute autre personne physique ou morale que je jugerai bon de me sucer pour laquelle je me porte fort, tout ça c'est du blabla. Je reconnais important avoir rendez-vous le 5 janvier avec un collaborateur de l'agence pour visiter les biens désignés. Alors, c'est un bon visite, mais il y a quelque chose de croustillant dedans. C'est ici."
362.0,400.0,"Je m'interdis par la présente, donc c'est l'acquérreur qui a signé ça, on est d'accord, c'est l'acquérreur. Je m'interdis par la présente de traiter ou de négocier l'achat de ces biens sans l'intervention de l'agence. Donc de l'agence du Béfroid, hors pied. Et en gras, parce que Artung, ça ne rigole pas. En cas de mentement à cet engagement pendant une durée de 12 mois à compter du jour de la visite, je m'engage à faire réparation du préjudice que constituerait son éviction par le versement à l'agence d'un dédommagement égal au montant des honoraires auxquels elle aurait pu prétendre."
400.0,430.0,"Vous allez me dire, en lisant un peu rapidement, ma question est différente avec tous les bons visites de tous les agents immobiliers de France, y compris la Lucarne. Et bien ce qui est différent, c'est que le bon visite de la Lucarne, comme tous les bons visites en fait, il serve à interdire à l'acquérreur et au vendeur de faire l'affaire en direct, de faire l'affaire de particulier à P à P."
430.0,465.0,"De particulier à particulier, excusez-moi, je commence déjà mes bêtises, de particulier à particulier. C'est à ça que ça arrive dans le visite. Parce que le bon visite, c'est une reconnaissance de visite. En gros, c'est un document par lequel l'acquérreur dit, je reconnais que je suis venu visiter avec l'agence du BFROID. C'est pas un contrat. Ça n'est pas un contrat. Ça ne peut pas être un contrat. Il n'y a pas ici, là, dans ce document, tous les éléments constitutifs d'un contrat."
465.0,498.0,"En droit des contrats, si vous prenez le Code civil, on voit que pour former un contrat, il faut un objet, il faut une cause, il faut une réciprocité, il faut plein de choses pour dire qu'un document est un contrat. Ça c'est un acte. Ça n'est pas un contrat. Ça ne peut pas être un contrat. C'est une reconnaissance de visite. Je reconnais que je suis venu visiter le bien situé 10 rues des Etats à Guizy, numéro de mandat 452 à 407 040 € grâce à l'agence du BFROID."
