start,end,text
0.0,30.0,"Bonsoir à tous, bonsoir à toutes. Merci d'être là ce soir. Alors ce soir, on va surtout faire le point sur beaucoup de questions que vous avez posées à l'animation. Ce sera peut-être une vision un peu plus courte que d'habitude. D'ailleurs, c'est possible. Ça vous permettra d'aller vous promener par ce beau temps parce que je ne sais pas s'il en est dans vos différentes... là où vous habitez les uns et les autres. Mais à Paris, il fait un temps merveilleux aujourd'hui. Il fait très, très, très, très beau. Un grand ciel bleu."
30.0,60.06,"Donc, peut-être que vous vous prenez tout à l'heure. En tout cas, ce soir, on va essayer de voir un maximum de questions que vous avez posées, des évolutions d'Eglantine, des choses comme ça. On va reparler un petit peu d'ailleurs du... Dans le Pas-de-Calais également. Très bien. On va reparler un petit peu du Viagé également, parce qu'il y a eu pas mal de questions de votre part à tous. Hop là. Donc, je vais tout de suite me connecter à Eglantine et je vais prendre mes petites notes, notamment les questions que vous avez posées à l'animation"
60.06,90.4,ces derniers jours pouf pouf pouf alors déjà la première chose c'est que vous avez été très nombreux pourquoi ça ne se connecte pas avec l'antenne vous avez été très nombreux à nous interroger à la suite de la dernière visio lorsque j'ai parlé de la dernière vidéo ou de la vidéo d'avant
90.4,120.58000000000001,"je ne sais plus quand j'ai parlé des tutelles des sociétés, du gérant, etc vous avez été très nombreux à poser des questions là-dessus parce que visiblement ça vous intrigue ça vous intrigue beaucoup, enfin il y a beaucoup d'entre vous qui sont très intrigués par cette question par cette idée selon laquelle le dirigeant d'une commune, d'une entreprise, d'une association,"
121.12,160.28,"c'est-à-dire toute personne qui est investie dans un certain pouvoir, comment ça, elle n'a pas le droit de vendre ? Et ça, on va y passer très peu de temps, là, juste pour essayer de bien clarifier, parce que j'ai l'impression que beaucoup sont très interloqués. Qu'est-ce qui se passe ? C'est tout perdu. Voilà, beaucoup d'entre vous sont très interloqués par cette question-là. Donc, on va juste clarifier très très très très très rapidement. Juridiquement, le dirigeant d'une structure, pourquoi j'appelle ça une structure ?"
160.28,192.76,"Le dirigeant d'une structure, en règle générale, pourquoi j'appelle ça une structure ? parce qu'il y a les sociétés commerciales, les sociétés anonymes, les sociétés à responsabilité limitée, les SCI, et la plupart de nos clients qui sont en société sont en SCI, la majorité, ce sont des SCI. On a par-ci par-là quelques SARL, quelques SAS, des SA très rarement, d'ailleurs les SA sont de moins en moins nombreuses, parce que la SAS apporte des avantages supérieurs à la SA."
192.76,224.5,le dirigeant d'une société mais également d'une association d'ailleurs je mets structure au sens large mais si je fais ça je peux vous dire une association une entreprise parce qu'en fait dire société c'est un peu trompeur c'est un peu trompeur on va dire une entreprise pour que vous compreniez ce que je veux dire par les sociétés une commune une congrégation religieuse
224.5,277.32,"parce qu'on a très souvent eu des congrégations religieuses parmi nos clients vendeurs, acquéreurs je ne me souviens pas qu'on en ait déjà eu en tant qu'acquéreurs mais en tant que vendeurs on a très souvent eu des congrégations religieuses qui vendent leur patrimoine immobilier, des abbayes des diocèses des évêchés, je ne sais pas quoi donc le dirigeant d'une structure que ce soit une association Une entreprise, une commune. Imaginons un conseil départemental. Tous ces gens, en fait, qui sont à la tête d'une structure qui a un certain but social, religieux, culturel, je ne sais pas quoi, ne sont là que pour gérer cette structure."
279.9,311.28,"Ça ne leur donne pas tous les droits, ce ne sont pas des seigneurs sur leur terre. Je vous rappelle que le système féodal est terminé depuis août 1989. Certains d'entre vous diront, non, non, c'était le 14 juillet. Le 14 juillet, c'était la prise de la Bastille. Au bout de 89, c'est la fin du système féodal avec la fameuse nuit qui a abrogé ce qu'on a appelé les privilèges. je vais vous poser une question toute bête et je pense que là vous allez mieux comprendre"
311.28,342.94000000000005,"question de Corinne que je vais prendre en compte je vais vous poser une question toute bête mais qui va je pense bien vous faire comprendre répondez moi sur le chat participez un petit peu essayez de vous impliquer pour bien comprendre qui est le président de la république qui est le président de la république Véronique a répondu les autres vous savez vous voyez de qui je parle Macron, Macron, Macron"
342.94000000000005,381.9,"Marjorie qui voit arriver elle est maligne le chef de l'état elle est maligne alors oui c'est Macron le chef de l'état le président de la république un élu du peuple, Macron le roi Il dit, oui, Macron est le chef de l'État. Bien. OK. Macron est le chef de l'État. Pensez-vous que Emmanuel Macron... On a tellement de chance. Je vais vous poser une question et je vous demande de vraiment vous la poser. Ça va vous faire comprendre, je pense, un truc."
