start,end,text
0.0,34.64," J'ai lancé l'engagement, ma vie me rappelait à l'instant de l'engagement de la vidéo. Donc bravo à toute l'équipe. C'était incroyablement bien fait, incroyablement. Réussi, moi j'étais à des années lumières d'imaginer qu'autant de gens viendraient. Franchement, j'avais dit à Julien, il y a beaucoup de gens qui viendront pas relancer les jusqu'au bout et c'était un bain. Bravo, bravo, bleu fait et c'était super. Bravo, merci à l'équipe du Nord. J'espère que vous en parlerez sur le groupe Facebook pour que tout le monde sache"
34.64,67.64," comment ici sont prises, etc. pour essayer de faire pareil dans votre secteur. Vraiment c'est un exemple, je vous dis souvent, il y a une chose sur laquelle on peut prendre exemple, sur RID, c'est leur capacité à développer un marketing relationnel et un marketing digital de très grandes qualités. Ils sont hyper forts pour le marketing chez Yaday. Les mobiliers, c'est un de problèmes. Mais pour le marketing, on a vraiment tous les sons à prendre. Mais alors là, c'est chez Julien, Camille, Katie, Ugg, Fabienne et Guillaume,"
67.64,101.64," il y a sûr qu'il faut aller prendre, qu'il faut aller prendre exemple, c'est exactement ça qu'il faut faire. Exactement ça qu'il faut faire. Bravo, merci, fond du cœur, du fond du cœur. On a besoin de vos photos. Ah mais mes photos elles sont pas super, elles sont les photos d'y prises. Parce que je suis tout petit, c'était une seule qui était très en longueur et vous savez je suis tout petit. À un moment j'ai demandé à Mathieu de le faire mais je crois qu'il avait trop bu. Je présente. Moi vous savez je suis tout petit. Et donc comme la salle était tout en profondeur, les gens étaient dans ces profondeurs."
101.64,133.64," Ils leuraient fallus que je me mettrais haut pour pouvoir prendre des photos et tout le monde. Et comme je suis un abo, forcément ça n'a pas bien marché. Je veux bien c'est pas l'attaque qui prend des frères équilibres gentils, mais rassurerai lui qui fait un mètre 85. Donc je voudrais mes photos, il n'y a pas de problème, mais vous attendez pas des trucs super, elles sont pas géniales. En tout cas bravo. Bravo, merci. Alors on va parler pas aujourd'hui mais on prévoit probablement, j'espère pas la prochaine vision mais celle d'après qu'on pourra parler du nouveau DPE"
133.64,163.64," parce que le gouvernement a annoncé ce matin que oui c'est sûr, ils vont réformer une 93e fois le DPE. Vous savez que le DPE actuel, malgré toutes les améliorations, refontes, etc. qui ont eu lieu ces dernières années. Depuis le premier juillet 2021, premier juillet 2021, nouveau DPE, tout de suite, tout de suite, tout beaux touros. Et puis finalement ça a été compliqué, ça ne marchait pas, ça marchait mal. Et puis si c'était cela, il y a une première grosse réforme,"
163.64,193.64," puis une deuxième, et puis tout le monde continue à dire, non, c'est n'y fait ni à faire, ça ne marche pas, notamment les petites surfaces de manière totalement absurde sont très défavorisées, jusqu'à 30 mètres carrés, sont très défavorisées sur un calcul qui normalement devrait être équivalent. Donc là, après Bruno Lemme et Intel, chacun met son grand-sais dans le zon, on va faire, on va pas faire, on va modifier, on va voir, on réfléchit, on se demande, on se gratte la tête, ce matin, avec un on sait officiellement,"
193.64,225.64," oui, on prépare une refonte du DPE pour me février. Donc ça me paraît un peu cour, me février, ou alors ça veut dire qu'il travaille dessus depuis longtemps, sans le dire, je ne sais pas, mais on prépare donc une vision sur la réforme, je ne sais pas combien, un nième réforme du DPE. Une soir, on va parler, alors je vais enlever les petits chats, enfin les chats et les petits phénèques, je change ça, ce soir on va parler principalement,"
225.64,256.64," alors attendez cette phénète, je la fais parce qu'elle bouffe de la mémoire et de la place sur mon écran. Voilà, ma ma collection internet, ce soir, je ne sais pas pourquoi elle est un petit peu capriceuse, on j'espère que tout va bien tenter, on n'aura pas de soucis particuliers, voilà, et je vais sortir mon petit schiz, qui est là, excusez, point, Matthew, Matthew, où est mon cher, Matthew ? Il est là, enfin le dossier, Matthew, ce que c'est moi."
258.64,291.64," Et voilà, mon petit schiz, je vais pouvoir repartager mon déglentine dans quelques instants, mais on va pas être trop surglentine ce soir, on va être sur d'autres choses, on va être sur le bon coin, principalement, et puis seulement, donc là, je vous lance églentine, églentine si elle veut bien se lancer. Voilà. Ah, il y a une petite chose, je voulais vous parler, qui est important, parce qu'on en a parlé justement avec l'équipe du Nord,"
291.64,322.64," il y a deux jours, il faudra qu'on crasse un petit point, mais je vous en parle très rapidement, ne laissez jamais, jamais, jamais les aéquireurs, vaccinés ou bien avant l'acte authentique. Il y a 1000 raisons pour que ça tourne très mal. Donc, attention lors des trois mois par d'on, trois mois environ,"
322.64,352.64," entre le compromis et la signature de l'acte authentique, parfois les aéquireurs pour de vrais raisons, demandent à accéder au lieu, parce qu'on pourrait mettre des mables, on ménagé par anticipation, on pourrait commencer les travaux, on pourrait au moins venir avec des entrepreneurs pour faire des mesures, etc. On y reviendra, si vous voulez, on fera une vision plus complète là-dessus, ça peut mal tourner. Si jamais vous avez dans la tervelle,"
352.64,382.64," si jamais vous avez des aéquireurs qui vous demandent à accéder au bien, à vous ou au vendeur d'ailleurs, accéder au bien par anticipation, quel qu'en soit la raison, contactez l'animation et on vous guidera pas à pas sur est-ce qu'on peut pas, pourquoi oui, comment pas comme si, pas comme ça. On fera une vision, si vous voulez là-dessus, on va vous dire que vous avez des visions dédiées sur cette question, vision dédiée,"
382.64,413.64," c'est une question super importante, ça peut très très très mal tourner. Donc si jamais la tervelle demande à accéder au bien, quel qu'en soit la raison entre les compres, les actes authentiques, contactez-nous et on vous aidera. Il me dit, et il a tout à fait raison, il y a quand même la visite de contrôle juste avant-là, oui, bien sûr. Il y a la visite de contrôle juste avant-là, en votre présence, en la présence des venteurs, tous les trois, une visite de contrôle, on relève les compteurs, EDF, au gaz, je sais pas quoi,"
413.64,444.64," et on vérifie que tout va bien, que tous les mobles sont bien partis, que rien n'a été dégradé, ou quoi que ce soit. Ça, bien sûr, ça se fait généralement le jour, ou la veille, absolument, et ça vous pouvez le faire. Non, non, moi je ne parle pas typiquement, Patrick nous dit, c'est très courant de passer avec des artistes. C'est ce genre de choses. Ça ne se fait pas n'importe comment, effectivement, c'est très courant de passer avec des artistes. Et parfois, ça peut être pour un minage, pour mes démoins, pour commencer les travaux, pour plein de choses. Donc ça, on en parlera,"
444.64,474.64," dans l'intervalle, si jamais quelqu'un vous demande ça, vous ne contactez l'animation, et on regardera les détails de la demande qui vous est faite, et on chère à ça ensemble, ou au cas par cas, ok? C'est vraiment important. Ça peut très très très très mal tourner. Il faut le faire de là, bonne manière. Alors, de quoi l'on l'a parlé principalement ce soir? Alors, dans mauvais coup que nous a fait se loger, excusez-moi, je me suis fait un petit peu de Tisane,"
474.64,504.64," celui au centre d'entre vous qui désit, qui trouvera de quel Tisane. Je ne sais pas, quelle est la Tisane. Je vois que vous avez eu des indices dans les précédentes visions, au rade-roi, à où s'est-je dit, avant après gratuit, quelles que soient le monde-accent, au moins 1er mois, un adaptent pas près 1er mois. Donc, lesies, quelle est la Tisane que je bois? Et avec des électations, je m'en régalent, ça y est, Sandrine a trouvé. Non, c'est pas qu'un ami, c'est pas Vérin, Sandrine a trouvé,"
504.64,534.64," c'est de Libiscus. Je vous en avais par... oui vous tristiez un petit peu, c'est vrai. Je vous en avais parlé dans des Présidents de l'Orvé Présédente par nos vidéos. Sandrine m'a au faire très gentiment une Tisane. Ah, ah, ah, ah, ah, ah, ah. Enfin, une infusion, je sais pas, la différence, trois, il y a une chose, notre Tisane et la Rufusion, je crois que c'est pareil, mais je ne suis pas très sûr. À Libiscus, parce que ça régule ma disque. Et en fait, c'est tout simplement délicieux. Et là, c'est pas suffaient une bonne tins de bienchorde. J'ai ramené ça, dégible, nous dit, Marjorie, à bon,"
534.64,564.64," du vrai, oui, à ce en tout cas, c'est délicieux ce que m'a fait, ce que m'a fait, et je m'en régalent. Donc, Sandrine, même si effectivement, à la Présédente, vient de gagner un homesteading avant après, quelque soit le type de mandat, excluo pas, prénie un mot essentiel. Tisane Nuikan, comme Camille, on prend tous les soirs. Une Camille, il est prendu une Tisane Nuikan, qui vient de 100 millions à côté de Mordor."
564.64,596.64," C'est ça qui prend. Alors, ce soir, on va parler de le bon point, de se loger. Je vous disais, on est con, je les comprends pourquoi, parce que, tous les ans, au premier mars, c'est le renouvellement de notre contre-assologie, avec de nouvelles conditions qui s'enignent aussi à chaque fois. Par exemple, le bon point, le bon point, ce n'est pas au premier mars, c'est une date, mais ce sont les deux grands... Si partage avec lesquels on a des discussions, des discussions spécifiques, et avec une date de renouvellement,"
596.64,627.64," c'est à plique toujours du changement, avec des services en moins, des trucs en plus, des machins, des trucs, des machifications. A... Ma... se loger, nous on va faire un mauvais coup, puisqu'ils ont mis en place les conditions de la nouvelle discussion au premier février, au lieu du 0 faire au 1er mars. Pourquoi on t'y fait ça? Parce que nous avons signé le contrat pour l'année 2024... la semaine dernière... Il devait prendre une felle 1er mars mais comme on a signé plutôt que les habituts"
627.64,660.72," midiث le 0 signe fin février pour des humars. la signée fin janvier pour des humains, ils ont envoyé la source au premier février, ce qui n'était pas prévu. Mais bon, celui-là, c'est que parfois il s'est un peu brutto, on va le dire comme ça. Ceux d'entre vous qui étaient chez nous à l'époque de la crise des subprimes, elles sont viendres de tous les mauvais comptes qui nous ont fait. Surtout le pire, ça va être en 2009 trois augmentation tarifs au cours de l'année, puis des augmentations tarifs au couteau sous l'accorgent, à l'insulogée."
660.72,696.04," Donc, là, c'est intervenu. Maintenant, c'est une mauvaise nouvelle dans la mesure où vous n'êtes que les fidèles de la visio du jeudi, à voir ce message, alors que normalement, on devait tranquillement courant février, organiser une visio globale à laquelle on invitait à tout le réseau pour expliquer les nouvelles conditions de diffusion de cette année 2020, parce qu'elles diffèrent, elles sont très différentes de se profer les autres années, pour plein de raisons. La raison principale est l'évolution de la concurrence entre se logier le bon coin,"
696.04,728.56," se logier dans un de complètement circonsistensé. Donc, on aurait dû normalement organiser une visio tranquillement courant février, et si obligés de vous en parler, là, ce soir, à mon sol, ils n'ont pas à tout le réseau. Donc, je dirais que je n'enregistre la visio, la matière me l'a rappelé tout à l'heure, très pertinemment, pour pouvoir l'adonner ensuite aux autres et expliquer aux autres. Alors, de quoi s'agit-il ? On vous souvenait que il y a quelques années lorsque là, enfin, il n'y a plus le récent"
728.56,761.48," d'entre vous, ne se souviennent pas, mais on n'a plus peur d'entre vous pour se vous donner quelques années, la dégississerie, il fait une espèce de coup de tonnerre, pendant 10 ans que maintenant, on ne pouvait plus négocier les honoraires, c'était absolument interdit, c'était non, ceux qui faisaient ça finirait en prison, à Cayenne, à Petit Dekayou. Bon, on a dû, à ce moment-là, réagir, vous vous en souvenez, et c'est là qu'on a créé la double tarification, la tarification prémire, mais essentielle, ce qui vous permettait"
761.48,795.44," d'avoir plus de souplesse. Enfin, on a fait trois choses avec cette tarification. D'abord, vous avez eu des grilles, pour chacun d'entre vous, à sa propre grille, sa grille à lui. Et donc plus la grille du raison, c'était la première chose, c'était en train de passer ça, de passer un côté de ça, c'était très important. La deuxième chose, c'est que vous aviez une double tarification. La tarification prémire au mets essentiel, qui vous permettait de vous adapter à votre prise de mandat, si c'est une prise de mandat sur laquelle vous pouviez avoir, que meilleures"
795.44,828.52," honoreurs, plus de horaires et donc meilleures rémunérations, on mettait plus de services, c'était le mandat premium. Et lorsque vous étiez face à un an d'heure particulièrement courriasse, au près duquel ben, typiquement comme Corine est en train d'engerer, hein, parce que Corine de tour, au moment étant trans, se m'agarrer avec un vendeur particulièrement courriasse, eh bien, il ne ratte pas le mandat, puisqu'il y a à côté la possibilité de faire un mandat essentiel, qui est un mandat moins cher. Et donc, si, après ce que j'ai entendu, m'achat Corine, parce que je sais que vous êtes"
828.52,858.6," avec nous, vous êtes très fidèles à ces visus ou conférences, et je vous remercie très chaleureusement, ce vendeur très sincèrement, c'est d'après ce qu'il m'obête et rapporté, c'est quand même un symthique, qui veut tout et qui veut faire aucun effort, oui, Corine t'essayait tout à fait margé. Il veut le beurre, l'argent du beurre, le sourire de la crée, mais pourquoi pas la crée Marie avec. C'est un salbonhomme qui veut tout pour rien, c'est comme si j'avais rentré dans un pays chez le oiseau, enfin feu, Bernard Oiseau, et que j'y saisais, je n'en superre pas"
858.6,890.2," à la Bernard Oiseau, et mais je le paye le prix du Mme Do, on va attendre dans ce cas-là, les schémanes, donc monsieur, c'est pas la méchouche, mais bon, c'est un autre problème. Donc parfois, vous êtes face à un Coriace, à du racuire, et pour ne pas rater un mandat que vous souhaitez y être tout pris prendre, eh bien, il y a cette deuxième tarification, la tarification essentielle, c'est gros que c'est unique dans le monde de l'immobilier en France d'avoir ces deux tarifications comme ça pour les agents manant d'aterre, qui leur permet de s'adapter vraiment au circonstance propre de leur prise de mandat, c'est un super"
890.2,921.04," avantage, c'est un très, très, très gros avantage que vous avez. Donc ça, c'est ce qu'on a mis en place, c'est les potes. Mais vous en souvenez, à l'époque, il avait donc été prévu, et nous ne l'avions pas mis en place, parce qu'on a eu plein d'autres priorités depuis. Mais il était prévu à l'époque, vous en souvenez que les mandats très miemment, le serré diffusable que sur un des deux sites majeurs que sont se logés et le bon coin. Non, pas les créants, pardon, les mandats essentiels."
921.04,952.52," Je te demande, je vous dis, le premium serait diffusé lui sur tout les supports de diffusion, le mandat essentiel, le pas premium, donc lui ne serait diffusé que sur l'un de ces deux supports majeurs, et c'est vous qui choisiriez. Vous diriez, je le mets à tel endroit, ou je le mets à tel autre endroit. Nous l'avions pas mis en place, cette différenciation. On a mis en place les doubles tarifications tout de suite, parce que ça, c'est vraiment ce dont vous avez besoin, à ce moment-là."
952.52,984.52," La diffusion différenciée, celui de le bon coin, n'avait pas mis en place, parce que bien d'autres priorités, bien d'autres choses à faire, ce n'était pas un entretel du jour. Là, la mets en place, mais on a changé. On a changé les règles, vous allez comprendre pourquoi en fait. Vous simplement, parce que, je pense que vous le conchirrez tous ici dans le chat, ou ailleurs, mises à part ceux d'entre vous qui sont vraiment régions parisienne parisienne,"
984.52,1019.6800000000001," se logées, ben vous en avez pas grand-chose à faire. N'ombre d'entre vous, mon dit, je te montre régulièrement aux agents. Excusez-moi, je vais venir qui gorgez, parce que je parle beaucoup beaucoup. Je te montre régulièrement aux agents. Qu'est-ce qui vous apporte les appels ? Telle site, telle site, et vous souvenez, notamment, je vous en l'avais beaucoup parlé. Je vous avais beaucoup interrochés là-dessus lors des repas de fin d'année, de l'année dernière, c'est-à-dire fin 2002, début 2023, quand on n'avait pas de fait de séminaire, et que j'étais venue d'inien avec vous tous, un coût à Giorg, un coût avec son province,"
1019.6800000000001,1052.0800000000002," un coût à Giorg, vous souvenez, je t'ai venu tous au voire. Et je vous avais tous demandé, fait ce qu'il se remet en train d'améliorer toujours nos diffusions. Qu'est-ce qui testit vous apporte ? Ce le bon coin, ce logé, ou est-ce que France, etc, etc. Et tous, mes appels, en région parisienne parisienne, tous me disaient, c'est le jus, oui, un petit peu, une fois de temps en temps, mais c'est pas ça qui compte. En Bretagne, par exemple, le souviens, vous m'avez dit, non, ce qui compte beaucoup pour nous, c'est où est ce France ? Ça compte beaucoup, et bien sûr, le mastodont, toujours, le bon coin."
1052.0800000000002,1082.32," Donc, un petit peu partout en France, vous me disiez, il y a un tel, il y a un tel, mais le bon coin. Ça peut être, il y a un petit peu, je vous dis, bêtige de logicie mot. Vous m'avez dit, surprise, d'ailleurs, plusieurs à plusieurs endroits, je vais vous dire le cigaro, le cigaro, vous allochez pas si vous me confirmez la sur le chat, le cigaro, vous apportez pas mal de contents, ça m'avait surpris que vous en apporte autant. Mais la plus tard d'entre vous, vous me disiez, voilà, le bon coin, éventuellement le cigaro, éventuellement je sais pas où est ce France ou le midi libre,"
1082.32,1115.04," mais oui, voilà, véronique, me confirme, cigaro, quelquefois on est fait, Marjorie me dit, j'ai des contacts de temps en temps du cigaro, qu'à tient aussi, vous voyez, il me confirme le cigaro aussi, ça m'avait surpris, je sais pas qu'il était aussi présent, par contre, tous et toutes, vous me disiez, frérique aussi, tous et toutes vous me disiez, se legez de moins en moins, de moins en moins, de moins en moins, de moins en moins. C'est une éronique disse legez, m'envoie des recherches de mandat à l'allouche, alors ça, par contre, si vous voulez des recherches de fonds de mandat, enfin des fausses recherches de mandat et des faus acquirures avec se legez,"
1115.04,1146.08," alors ça vous en aurait des brouhets entières, ça y a pas d'alles, mais ça en compte la boîte, mais les sains c'est rares et en ce cas, normalement je parle de vrais contacts qui arrivent, de vrais personnes, qui vous appellent aux membres, aux jours, je peux visiter. Ça, la plupart de te entre vous, bah voilà, Pierre me confie en soix-sort que Boncoin 14 s. Mariez, et là on n'est pas surpris, qui est en région parisienne, proche paris, me dis numéro 1, se legez. Ah bah voilà, si p'titement, et le bon coin numéro 3, par ce cas, Mariez est en région parisienne, à ces proches de Paris, d'ailleurs, d'alléter,"
1146.08,1176.68," la guerre incolombes, si p'titement, là, c'est se legez, c'est comme Laurent, Laurent se legez, Christine se legez, euh, Isabelle Corine, la je parle de Corine Barrow, en ruée et ma maison, se legez, pas doute. Mais, des consorts de Paris, et même, je dis de Paris, puis consorts de Paris, de la proche dans lieu, parce que vous restiez en région parisienne, mais vous commencez à vous y éloigner de l'approche dans lieu,"
1176.68,1206.72," vous savez, c'est très grand la région parisienne, il y a une partie très urbaine, et ensuite, une partie qui est beaucoup plus rural, qu'on vous aille dans le sud des Isvlins, qu'on vous aille dans le sud de les Somme, qu'on vous aille dans l'est du, du, du, du, du 67, bah là, là, se legez n'existe plus, hein, et pourtant, vous direz, bah, on y en est de France, on est dans le sud des Isvlins, on est, je sais pas où, euh, à Guyon Cour, euh, on est à Malavallée, euh, c'est tout ça, ça se fait les Isvlins, c'est tout ça de ça, c'est la région parisienne, c'est les deux France, oui,"
1206.72,1236.8," mais on est trop loin de Paris, pour que se legez n'est la moindre prise en ces secteurs, se legez n'a de véritable prise entrée, que est uniquement en région parisienne, et on proche dans l'uuse, pour ça, je vous disais, Marie, ça va proche de Paris, elle est à la Guerre-Colombes, il y a eu zah, alors, ce n'est pas, toute la région parisienne très bien, mais si on prend l'exemple de, de, de, des Isvlins, c'est-à-dire de, de l'ouest de Paris, euh, Marie est dans l'ouest, mais pas dans les Isvlins, elle est dans les Itsels, mais les Isvlins et les Itsels,"
1236.8,1268.44," c'est juste l'un après l'autre, euh, imaginons vous aviez jusqu'à maison la fil, ça a germinant les poissies, si vous allez vers l'ouest, vous allez vous montrer, excusez-moi, vous allez vous montrer, c'est important qu'on comprenne la place de s'ology, parce que c'est un petit peu, tout ce dont on va parler ce soir, euh, si je regarde paris, donc sur Google, ou tu faisais-moi, Marie, hop, tout, reçusé, et qu'on va regarder une carte de Paris, 4 et nous dit s'ology pour la boucle de scène, oui, c'est pas mal de le voir comme ça,"
1268.44,1299.24," euh, alors attendez, donc oui, pourquoi j'ai pas toute la carte, là, j'aurais voulu avoir maps vraiment, carte, voilà. Je t'en sais bien compliqué, c'est l'ongé en ce moment sur les cartes, voilà, donc nous voici à Paris, ça c'est une carte, moi je vais mettre une vue satellites, parce que je sais pas pourquoi c'est plus... euh, ben il est où m'a vu satellites, je sais pas, bon, tant pis. Je préfère la vue satellites, pour moi c'est plus clair, je sais pas, ah, elle est la voilà à la rire. Euh, c'est plus..."
1299.24,1331.24," je me retrouve mieux sur une vue satellites, je sais que c'est pas le cas de tout le monde, et des gens qui les en ont une carte, moi je préfère, c'est plus clair, mais... C'est moins fouillis, vraiment je préfère la... la vue satellites, donc, voici Paris, au milieu, avec la scène, effectivement, donc, on parlait, il y a un instant quatrième, et qui a tout à fait raison, la scène qui remonte, pouce, pouce, pouce, pouce comme ça, euh, la scène qui... mais devrait pas s'appeler la scène d'ailleurs, ça devrait s'appeler, Yonne. Et bon, on l'appelle la scène, certains disent... bon, c'est très incertain, certains disent que ça vient de la DS,"
1331.24,1362.44," euh, CNEQA, qui était une DS, euh, venurée par les... les gaulois, euh, c'est peut-être vrai, c'est très sugi à caution, quand même cette histoire, euh, mais bon, peut-être que ça vient de la DS, DS de l'eau et de la fertilité, souvent, d'ailleurs, la fertilité, il y a la loi, c'est normal. C'est des quoi ? Est-ce que vraiment sur le qui est donné son nom à la scène, c'est possible, beaucoup d'historiens remettent cette... cette idée en question. Et vous n'êtes pas là pour discuter les histoires de Paris et de l'histoire ni de l'histoire de la scène, euh, bien, bien entendu."
1362.44,1393.1200000000001," euh, alors, surgarde l'ouest de Paris, enfin, l'ouest de la banlieue, l'ouest, euh, parce que c'est le que je... que je connais le mieux, euh, je ne suis pas sur mon malin, par les dures, que je connais assez mal. euh, voyez, ici, donc, on est... ce sont les limites de Paris, euh, les petits points là, les petits points rougés, rougé blancs, les limites de Paris, qui en casent sur le bois de boulogne et le bois de la scène, ça c'est la zone urbaine de Paris, ça c'est un bois et ça c'est un deuxième bois, ni traîner pas quand il fait nuit, il vous arrivera des malheurs,"
1393.1200000000001,1423.3600000000001," euh, traîner pas à Paris tout pour des qui fait nuit, il vous arrivera des valeurs d'ailleurs, et peut-être même, peut-être même le jour. Euh, et quand on va vers, vers moi, c'est alors non-terre, c'est là que nous avons le siège de la luque-in, que vous connaissez pour la plupart d'entre vous, euh, quand on va un petit peu, un petit peu vers, vers l'ouest, on voyait la Guerrine Colombe, c'est là que se trouve, euh, Marie, on voyait la Guerrine Colombe, on met très très près de Paris, quand il y a la circulation, ça m'est longtemps, mais imaginez-nous que vous soyez, je sais pas un moto et que vous puissiez vous rire de la circulation, vous avez, allez, 10 minutes"
1423.3600000000001,1454.8799999999999," entre la porte champérée et la Guerrine Colombe, peut-être un quart d'heure maximum, euh, si vous avez beaucoup de feu, donc voyez, c'est vraiment juste à côté. Ensuite, vous continuez, euh, Catherine, vous parlez de la boucle de scène, c'est s'arbouillice, c'est de l'oubli, ici. La scène, ça c'est le tracé actuel de la scène, petit tracé actuel, parce qu'il n'a pas mal bougé au cours de l'histoire, notamment dans Paris, on va entrer très simple au milieu, mais la scène avait des meyants, et qu'elle est jusqu'à la guerre Saint-Lazar, par là, au par avant, c'est la raison pour laquelle c'était très maréca, je le prends en très longtemps. Donc la boucle de scène, c'est ici, jusqu'à où ils besoin, ça a trouvé l'esthéra,"
1454.8799999999999,1486.16," voyez, ici, c'est maison la fitte, ce dont je vous parlez tout à l'heure. Mais on la fitte, Marie-Marlie, le port-Marlie, Marie-le-roi, je cherchais, donc Saint-Germain-Olé, carrière-soup-voici, déjà, chambourci, ça commence à être un peu rural. Ça commence à être un chambourci en redrogeval, pour commencer à avoir des champs, des champs, de maréchages, des cultures, etc. Donc voyez, on arrive juste ici, là, on a encore, mais on la fitte, sans aucun doute, se logé, c'est... Émajoritaire, l'orant est juste avant. Il est ici,"
1486.16,1517.76," là où il y a écrit le cas, que je ne sais pas si voyais le petit match à l'avers. Ça, c'est du côté de Montesson. Le rang habite, il travaille juste exactement dans ce secteur-là, château, voilà, ici, se logé, oui. Des comptes est passent, là, on va dire, carrière-soup-voici, à chère, c'est fini, là. Se logé n'existe quasiment plus. Qu'as-y, mon plus, c'est le bon coin. C'est le bon coin, c'est indisputable, absolument indisputable. Et je pense que ceux d'entre vous, qui connaissent un petit peu le reste du contour de Paris,"
1517.76,1551.0," vous me direz exactement la même chose. Je pense que dès qu'on arrive, ici, qu'on dépasse du côté de Noisi, le grand, à l'est, on doit arriver à peu près à la même chose. Voyez, si je viens de Montreuil, ici, sans aucun doute, Montreuil, on se logé, domine. Noisi, le grand, à mon avis, c'est déjà pu la même chose, un loign. Moi, je suis déjà allé à loignes, ici, parce que j'avais offert un bâtaine de l'air, un mes deux neufs, en avion et un petit taillet-rot-rôme. C'est les champs d'un ballon. Je pense que vous vient très bien. C'est les champs, les cultures, des céréales. C'est plus du tout la ville."
1551.0,1581.96," Et je pense que, au-delà d'Ori, ici, c'est pareil au sud. J'ai visé sur Orch, ça vinait sur Orch, tout ça. Ça doit être le bon coin, qui est aucun doute. Je pense qu'on peut faire la même chose partout autour de Paris. J'ai remit que nous dit, oui, c'est exact. J'ai eu de dire, non, c'est le débit de Lyon, qui est supérieur à celui de la scène. Oui, c'est vrai. C'est vrai. On dit la scène, mais en fait, la scène devrait s'appeler Lyon, parce que c'est désormais plus source de diva, si vous pouvez s'émonter, c'est Lyon qui apporte un plus grand débit à ce cours d'eau. Et donc, normalement, un cours d'eau"
1581.96,1612.56," prend le nom de son assuiant le plus important. Donc, ça devrait être Lyon, mais bon, ça s'appelle la scène, lui piscit comme ça. Ah bon, c'est quelque chose d'agence qui diffuse sur bien ici. Ah oui, mais bien ici, il ne veulent pas douffre. On est passés bien pour eux. Bien ici, ne veux pas de nous, parce qu'on est des méchants d'agents-mands d'apparets. Alors, un coin qui est ce qui vole, mais qui ne vole plus. Mais peut-être, mais ça dépend. Mais si on paye, oui, même si vous payez au vu pu, c'est les vrais connards. Ça, bien ici, ils ont été créés bien ici. Vous savez, à l'origine, en partie,"
1612.56,1643.84," pour détruire ce legez et pour détruire les agents-mands d'apparets. C'est un site qui est émonté par Santulie 21, la Forêt, la Fnaim, etc. Avec un double jettif, premièrement, créer un site qui détroude ce legez et éventuellement le bon rang, c'est-à-dire qu'il devient le premier site de diffusion vraiment désagent immobilier. Et l'autosie a but, c'était de cuire les agences, les réseaux d'agents-mands d'apparets, à l'époque où ces gens-là avaient juré notre perte, pour qu'ils se passaient autre chose, maintenant ils ont vécu les arrivais. Ils ont tenté un nombre de choses"
1643.84,1673.84," que vous n'imaginez pas. Si je vous raconte tout ça, je vous dirais vous useré, mais c'est également trop non-sais incroyable. En plus, en plus, en plus encore. Donc, ils voulaient par ce biais également créer un site mastodonte de diffusion d'annonce immobilier, mais uniquement pour les vrais. Les agences, pas pour ces cobois, ces abecs, ces escroles d'agents-mands d'ataires, disait-il ? Si la raison pour laquelle ce site était fermée aux agents-mands d'ataires, ils ont eu un gros problème,"
1673.84,1705.4," parce que propriété privée qui était membre de la faim avait donc droit à ce site. Alors là, ils ont été coincés. Donc, ils se prouffaient, ils ont essayé de virer, propriété privée, mais ils ont pari, ça a été une... C'est Dallas. Au-delà de Game of Thrones, c'était en même temps Dallas. À... C'est un cique de plus picant. Et ça va bien ? Donc, bien ici, c'est ainsi sur lequel on a jamais réussi à faire valoir nos droits, on a jamais réussi à ouvrir leur porte."
1705.4,1736.68," Donc, on n'y sera pas, en tout cas, pas tout de suite. Corine nous dit dans mon secteur à tour, parce que la sécurité est nouveau. Les demandes visites viennent pour moitié le bon coin. En viseront 30% sur le gilet, le reste des comptes à l'huile figaro immobilier est paru vendu. Oui. Normalement, quand vous êtes en province, c'est ce logicie qui donne une énie de manière écrasante. Et ensuite, vous avez un panache qui diffère que vous suyez dans un endroit ou un autre. En deuxième, vous pouvez avoir le figaro,"
